
---------- Begin Simulation Statistics ----------
simSeconds                                   0.060654                       # Number of seconds simulated (Second)
simTicks                                  60654272000                       # Number of ticks simulated (Tick)
finalTick                                 60654272000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    290.78                       # Real time elapsed on the host (Second)
hostTickRate                                208594967                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                   16961252                       # Number of bytes of host memory used (Byte)
simInsts                                    140591068                       # Number of instructions simulated (Count)
simOps                                      140648803                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   483504                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     483702                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                         60654274                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.431423                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               2.317909                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       162894148                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                  1365792                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      154798379                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                 409500                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined             23611136                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined          15188300                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved              247325                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples            60632349                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               2.553066                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.712150                       # Number of insts issued each cycle (Count)
system.cpu.fetch.predictedBranches           18217972                       # Number of branches that fetch has predicted taken (Count)
system.cpu.fetch.cycles                      58009626                       # Number of cycles fetch has run and was not squashing or blocked (Cycle)
system.cpu.fetch.squashCycles                 2884216                       # Number of cycles fetch has spent squashing (Cycle)
system.cpu.fetch.cacheLines                  23698537                       # Number of cache lines fetched (Count)
system.cpu.fetch.icacheSquashes                   764                       # Number of outstanding Icache misses that were squashed (Count)
system.cpu.fetch.nisnDist::samples           60632349                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::mean              3.247921                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::stdev             4.062799                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::underflows               0      0.00%      0.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::0                 27476759     45.32%     45.32% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::1                  3628436      5.98%     51.30% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::2                  4045620      6.67%     57.97% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::3                  4040216      6.66%     64.64% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::4                  2256490      3.72%     68.36% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::5                  3987761      6.58%     74.94% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::6                  2253945      3.72%     78.65% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::7                  2288326      3.77%     82.43% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::8                  1410143      2.33%     84.75% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::9                   980114      1.62%     86.37% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::10                 1715797      2.83%     89.20% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::11                 1263030      2.08%     91.28% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::12                 5285712      8.72%    100.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::overflows                0      0.00%    100.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::min_value                0                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::max_value               12                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::total             60632349                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetchStats0.numInsts             196866609                       # Number of instructions fetched (thread level) (Count)
system.cpu.fetchStats0.numOps                       0                       # Number of ops (including micro ops) fetched (thread level) (Count)
system.cpu.fetchStats0.fetchRate             3.245717                       # Number of inst fetches per cycle ((Count/Cycle))
system.cpu.fetchStats0.numBranches           31130278                       # Number of branches fetched (Count)
system.cpu.fetchStats0.branchRate            0.513241                       # Number of branch fetches per cycle (Ratio)
system.cpu.fetchStats0.icacheStallCycles      1180615                       # ICache total stall cycles (Cycle)
system.cpu.fetchStats0.numFetchSuspends             0                       # Number of times Execute suspended instruction fetching (Count)
system.cpu.icache.demandHits::cpu.inst       23697297                       # number of demand (read+write) hits (Count)
system.cpu.icache.demandHits::total          23697297                       # number of demand (read+write) hits (Count)
system.cpu.icache.overallHits::cpu.inst      23697297                       # number of overall hits (Count)
system.cpu.icache.overallHits::total         23697297                       # number of overall hits (Count)
system.cpu.icache.demandMisses::cpu.inst         1240                       # number of demand (read+write) misses (Count)
system.cpu.icache.demandMisses::total            1240                       # number of demand (read+write) misses (Count)
system.cpu.icache.overallMisses::cpu.inst         1240                       # number of overall misses (Count)
system.cpu.icache.overallMisses::total           1240                       # number of overall misses (Count)
system.cpu.icache.demandMissLatency::cpu.inst     82830000                       # number of demand (read+write) miss ticks (Tick)
system.cpu.icache.demandMissLatency::total     82830000                       # number of demand (read+write) miss ticks (Tick)
system.cpu.icache.overallMissLatency::cpu.inst     82830000                       # number of overall miss ticks (Tick)
system.cpu.icache.overallMissLatency::total     82830000                       # number of overall miss ticks (Tick)
system.cpu.icache.demandAccesses::cpu.inst     23698537                       # number of demand (read+write) accesses (Count)
system.cpu.icache.demandAccesses::total      23698537                       # number of demand (read+write) accesses (Count)
system.cpu.icache.overallAccesses::cpu.inst     23698537                       # number of overall (read+write) accesses (Count)
system.cpu.icache.overallAccesses::total     23698537                       # number of overall (read+write) accesses (Count)
system.cpu.icache.demandMissRate::cpu.inst     0.000052                       # miss rate for demand accesses (Ratio)
system.cpu.icache.demandMissRate::total      0.000052                       # miss rate for demand accesses (Ratio)
system.cpu.icache.overallMissRate::cpu.inst     0.000052                       # miss rate for overall accesses (Ratio)
system.cpu.icache.overallMissRate::total     0.000052                       # miss rate for overall accesses (Ratio)
system.cpu.icache.demandAvgMissLatency::cpu.inst 66798.387097                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.icache.demandAvgMissLatency::total 66798.387097                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.icache.overallAvgMissLatency::cpu.inst 66798.387097                       # average overall miss latency ((Tick/Count))
system.cpu.icache.overallAvgMissLatency::total 66798.387097                       # average overall miss latency ((Tick/Count))
system.cpu.icache.blockedCycles::no_mshrs            0                       # number of cycles access was blocked (Cycle)
system.cpu.icache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.cpu.icache.blockedCauses::no_mshrs            0                       # number of times access was blocked (Count)
system.cpu.icache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.cpu.icache.avgBlocked::no_mshrs            nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.icache.avgBlocked::no_targets          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.icache.demandMshrHits::cpu.inst          315                       # number of demand (read+write) MSHR hits (Count)
system.cpu.icache.demandMshrHits::total           315                       # number of demand (read+write) MSHR hits (Count)
system.cpu.icache.overallMshrHits::cpu.inst          315                       # number of overall MSHR hits (Count)
system.cpu.icache.overallMshrHits::total          315                       # number of overall MSHR hits (Count)
system.cpu.icache.demandMshrMisses::cpu.inst          925                       # number of demand (read+write) MSHR misses (Count)
system.cpu.icache.demandMshrMisses::total          925                       # number of demand (read+write) MSHR misses (Count)
system.cpu.icache.overallMshrMisses::cpu.inst          925                       # number of overall MSHR misses (Count)
system.cpu.icache.overallMshrMisses::total          925                       # number of overall MSHR misses (Count)
system.cpu.icache.demandMshrMissLatency::cpu.inst     66360000                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu.icache.demandMshrMissLatency::total     66360000                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu.icache.overallMshrMissLatency::cpu.inst     66360000                       # number of overall MSHR miss ticks (Tick)
system.cpu.icache.overallMshrMissLatency::total     66360000                       # number of overall MSHR miss ticks (Tick)
system.cpu.icache.demandMshrMissRate::cpu.inst     0.000039                       # mshr miss ratio for demand accesses (Ratio)
system.cpu.icache.demandMshrMissRate::total     0.000039                       # mshr miss ratio for demand accesses (Ratio)
system.cpu.icache.overallMshrMissRate::cpu.inst     0.000039                       # mshr miss ratio for overall accesses (Ratio)
system.cpu.icache.overallMshrMissRate::total     0.000039                       # mshr miss ratio for overall accesses (Ratio)
system.cpu.icache.demandAvgMshrMissLatency::cpu.inst 71740.540541                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.demandAvgMshrMissLatency::total 71740.540541                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.overallAvgMshrMissLatency::cpu.inst 71740.540541                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.overallAvgMshrMissLatency::total 71740.540541                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.replacements                    411                       # number of replacements (Count)
system.cpu.icache.ReadReq.hits::cpu.inst     23697297                       # number of ReadReq hits (Count)
system.cpu.icache.ReadReq.hits::total        23697297                       # number of ReadReq hits (Count)
system.cpu.icache.ReadReq.misses::cpu.inst         1240                       # number of ReadReq misses (Count)
system.cpu.icache.ReadReq.misses::total          1240                       # number of ReadReq misses (Count)
system.cpu.icache.ReadReq.missLatency::cpu.inst     82830000                       # number of ReadReq miss ticks (Tick)
system.cpu.icache.ReadReq.missLatency::total     82830000                       # number of ReadReq miss ticks (Tick)
